VMailMessage,DayMins,EveMins,NightMins,IntlMins,CustServCalls,DayCalls,DayCharge,EveCalls,EveCharge,NightCalls,NightCharge,IntlCalls,IntlCharge,AreaCode,Phone,AccountLength,Churn,IntlPlan,VMailPlan,State
24,219.9,208.5,352.5,8.1,3,118,37.38,116,17.72,111,15.86,4,2.19,415,365-5682,147,0,1,1,OH
0,220.9,242.2,233.3,6.4,0,129,37.55,108,20.59,75,10.5,5,1.73,510,365-5886,158,0,0,0,RI
0,250.3,260.6,195,13.3,2,100,42.55,90,22.15,104,8.78,2,3.59,510,365-5979,46,1,0,0,KS
0,138.7,215.4,164.3,4.9,2,100,23.58,58,18.31,98,7.39,4,1.32,415,365-6022,104,0,0,0,WY
0,175.4,159.5,260.6,11.6,0,130,29.82,130,13.56,96,11.73,4,3.13,415,365-6205,70,0,0,0,WY
39,139.3,178.3,246.5,8.1,3,101,23.68,117,15.16,104,11.09,1,2.19,408,365-6756,55,0,0,1,AK
0,145,294.3,239.8,11,4,103,24.65,93,25.02,120,10.79,2,2.97,510,365-7774,97,1,1,0,PA
0,174,281.1,197.2,9.7,0,57,29.58,118,23.89,94,8.87,2,2.62,510,365-7784,95,0,0,0,TN
0,215.6,200.6,153.8,12.4,1,113,36.65,81,17.05,107,6.92,6,3.35,510,365-8114,141,0,0,0,PA
0,169.6,264.1,206.3,9.3,0,99,28.83,87,22.45,78,9.28,4,2.51,510,365-8779,108,0,0,0,DE
0,234.8,199.2,163.2,10,4,125,39.92,99,16.93,88,7.34,1,2.7,408,365-8831,102,0,0,0,WV
0,125.2,206.4,129.3,8.3,0,93,21.28,119,17.54,139,5.82,8,2.24,408,365-9011,113,0,1,0,MN
0,180.9,194.9,197.8,8.8,3,79,30.75,83,16.57,109,8.9,9,2.38,510,365-9079,149,0,1,0,OK
0,161.5,192.9,168.3,11.2,0,121,27.46,137,16.4,96,7.57,13,3.02,415,365-9371,139,0,1,0,VA
0,221.1,110.8,240.1,10.6,0,124,37.59,94,9.42,112,10.8,3,2.86,415,365-9696,74,0,0,0,ID
0,296,226.4,246.8,12.3,0,93,50.32,117,19.24,98,11.11,10,3.32,510,366-1084,134,1,0,0,WY
0,259.4,172.7,293.7,10.7,1,99,44.1,125,14.68,78,13.22,6,2.89,510,366-1613,136,1,0,0,OR
0,98.2,180.5,223.6,9.3,2,88,16.69,69,15.34,69,10.06,2,2.51,415,366-2212,60,0,0,0,AZ
0,236.9,197.7,309.1,11.4,2,93,40.27,113,16.8,78,13.91,7,3.08,415,366-2273,85,1,0,0,NJ
0,177.4,226.2,254.1,10.9,0,125,30.16,104,19.23,72,11.43,4,2.94,415,366-2536,70,0,0,0,NY
36,95.9,261.6,228.6,13.3,0,87,16.3,105,22.24,109,10.29,4,3.59,510,366-2541,83,0,0,1,NC
0,119.3,185.1,157,10.9,2,82,20.28,111,15.73,74,7.07,4,2.94,510,366-2622,105,0,0,0,TN
0,271.4,190.4,284.7,11.1,4,119,46.14,102,16.18,118,12.81,6,3,510,366-3358,98,1,0,0,MA
0,183.6,120.7,215.1,12.7,1,133,31.21,98,10.26,112,9.68,2,3.43,408,366-3917,104,0,0,0,WY
22,197.1,259.4,134.7,14.6,2,113,33.51,95,22.05,135,6.06,5,3.94,415,366-3944,135,0,0,1,GA
0,153.4,198.5,164.4,10.4,0,86,26.08,81,16.87,83,7.4,3,2.81,510,366-4225,131,0,0,0,AL
0,62.9,202.9,259,8.9,1,112,10.69,111,17.25,58,11.66,8,2.4,415,366-4287,63,0,1,0,RI
38,213.7,253,207.7,10.7,2,61,36.33,104,21.51,73,9.35,5,2.89,415,366-4334,98,0,0,1,OR
0,129,188,235,11.2,2,78,21.93,116,15.98,102,10.58,3,3.02,510,366-4426,67,0,0,0,KS
0,246.4,228.1,166.4,9.1,0,107,41.89,124,19.39,95,7.49,8,2.46,415,366-4444,170,0,0,0,NC
0,278.4,81,163.2,9.8,1,106,47.33,113,6.89,137,7.34,5,2.65,408,366-4467,104,0,0,0,AK
0,182.5,204.7,229.9,11.3,4,104,31.03,95,17.4,100,10.35,8,3.05,510,366-5241,59,0,0,0,AK
0,154.1,204.2,196.2,9.8,2,104,26.2,112,17.36,92,8.83,4,2.65,408,366-5640,39,0,0,0,ME
31,189.8,163.3,264.8,7.5,1,126,32.27,133,13.88,126,11.92,3,2.03,510,366-5699,185,0,0,1,GA
0,74.5,200.8,192.2,9.8,3,117,12.67,98,17.07,101,8.65,7,2.65,408,366-5780,110,0,0,0,IL
0,143.2,88.1,233.2,8.8,4,80,24.34,94,7.49,135,10.49,7,2.38,510,366-5829,125,1,0,0,MT
0,200.4,309.2,152.1,10,1,87,34.07,105,26.28,118,6.84,2,2.7,415,366-5918,74,0,0,0,OK
0,241.7,168.5,169.8,11.1,2,115,41.09,133,14.32,122,7.64,2,3,415,366-6248,73,0,0,0,RI
0,226.7,228.1,73.2,17.6,2,98,38.54,115,19.39,93,3.29,4,4.75,510,366-6345,70,1,1,0,FL
43,257.7,162.1,286.9,11.1,2,97,43.81,95,13.78,86,12.91,4,3,408,366-6730,145,0,0,1,RI
0,126,144.3,302.8,7.6,1,96,21.42,80,12.27,102,13.63,3,2.05,415,366-6751,212,0,0,0,CT
0,178.4,168.3,120.5,9.3,1,97,30.33,113,14.31,93,5.42,9,2.51,415,366-6991,120,0,0,0,AK
0,180,145,233.7,11.5,2,88,30.6,77,12.33,120,10.52,6,3.11,415,366-7069,122,0,0,0,NC
0,216.9,207.4,221.7,17.5,1,61,36.87,120,17.63,110,9.98,5,4.73,415,366-7247,93,1,1,0,MI
0,197,190.4,211.9,16.1,0,88,33.49,68,16.18,104,9.54,8,4.35,415,366-7331,95,0,0,0,VA
33,119.6,278.7,263.4,5.9,2,104,20.33,88,23.69,175,11.85,2,1.59,415,366-7360,129,0,0,1,RI
0,224,210.7,231.9,2.1,0,99,38.08,80,17.91,75,10.44,5,0.57,408,366-7560,123,0,0,0,NH
0,143.3,180.5,184.2,10.1,1,134,24.36,113,15.34,87,8.29,4,2.73,415,366-7616,180,0,0,0,RI
0,248.7,220,265.7,13.2,1,109,42.28,118,18.7,78,11.96,2,3.56,415,366-7912,62,1,0,0,MN
23,193.5,220.2,272.4,8.5,0,85,32.9,90,18.72,111,12.26,5,2.3,415,366-8036,105,0,0,1,ND
0,235.1,196.8,259.7,7,3,97,39.97,104,16.73,110,11.69,7,1.89,415,366-8382,36,0,0,0,RI
0,205.9,277.4,202,11,0,97,35,117,23.58,139,9.09,2,2.97,415,366-8939,60,1,1,0,WA
0,220.8,156.2,187.9,10.5,2,111,37.54,67,13.28,89,8.46,4,2.84,415,366-9015,94,0,0,0,AZ
0,173.9,276.4,190.8,15.3,0,103,29.56,83,23.49,113,8.59,5,4.13,510,366-9074,166,0,0,0,WI
0,150.1,200.1,266.7,11,2,120,25.52,85,17.01,105,12,3,2.97,510,366-9211,113,0,0,0,NM
0,120.7,307.2,203,13.1,4,70,20.52,76,26.11,99,9.14,6,3.54,415,366-9238,62,0,0,0,IA
0,207.8,123.5,291.6,5.7,0,109,35.33,112,10.5,115,13.12,9,1.54,415,366-9430,60,0,0,0,OR
0,120.9,235,95.1,11.4,2,58,20.55,88,19.98,130,4.28,11,3.08,415,366-9538,67,0,1,0,OR
22,160.1,168.7,23.2,9.5,3,107,27.22,136,14.34,102,1.04,4,2.57,415,366-9781,76,0,0,1,AK
0,195.6,126.4,148.6,14.2,1,71,33.25,74,10.74,87,6.69,4,3.83,510,367-1024,29,0,0,0,MD
0,140.6,178.6,217,6.8,2,109,23.9,51,15.18,83,9.76,3,1.84,510,367-1062,105,0,0,0,MI
0,144.9,151.3,252.4,12.3,2,136,24.63,115,12.86,73,11.36,3,3.32,510,367-1398,77,0,0,0,VA
41,130.9,203.4,171.7,12.4,1,115,22.25,110,17.29,68,7.73,4,3.35,510,367-1424,75,0,0,1,WA
0,47.7,264.4,235.2,13.2,0,89,8.11,95,22.47,97,10.58,3,3.56,510,367-1681,166,1,1,0,FL
34,198,273.7,217.9,7.6,1,70,33.66,121,23.26,71,9.81,4,2.05,415,367-2056,48,0,0,1,WV
28,128.8,157.3,147.4,10.3,2,104,21.9,52,13.37,76,6.63,2,2.78,415,367-2227,111,0,0,1,LA
0,119.2,228.4,197.9,8.4,2,142,20.26,139,19.41,61,8.91,9,2.27,415,367-2436,106,0,0,0,TN
0,124.6,146.4,169.4,10.5,1,90,21.18,70,12.44,95,7.62,6,2.84,415,367-2598,99,0,0,0,HI
0,278.9,190.2,255.2,11.7,0,110,47.41,67,16.17,84,11.48,7,3.16,415,367-3220,71,1,0,0,UT
0,194.3,123.6,229.5,10.2,2,99,33.03,133,10.51,99,10.33,2,2.75,510,367-3439,143,0,0,0,WI
0,51.9,162,223.5,10.1,3,108,8.82,83,13.77,115,10.06,3,2.73,408,367-3648,141,0,0,0,CT
0,233.3,209.8,210.6,9.1,1,65,39.66,93,17.83,109,9.48,4,2.46,415,367-3950,125,0,0,0,NY
0,132,197.5,175.8,0,3,90,22.44,75,16.79,114,7.91,0,0,415,367-3971,115,0,0,0,VA
0,247.8,130,134.3,6.9,1,117,42.13,95,11.05,125,6.04,2,1.86,510,367-4277,100,0,0,0,IN
0,199.6,214.3,196.8,7.2,3,93,33.93,99,18.22,110,8.86,5,1.94,510,367-4853,166,0,0,0,OR
0,289.1,233.8,223.5,12.7,2,100,49.15,97,19.87,148,10.06,2,3.43,415,367-5226,84,1,0,0,WA
0,159.8,210.1,175.1,13.1,2,143,27.17,93,17.86,86,7.88,7,3.54,415,367-5923,113,0,0,0,OR
0,102,113.3,188.6,11.4,2,118,17.34,134,9.63,105,8.49,3,3.08,415,367-6005,90,0,0,0,VA
30,61.6,255.1,225.9,12.4,1,103,10.47,110,21.68,96,10.17,5,3.35,408,367-6136,155,0,0,1,OK
0,47.4,167.8,163.1,10.5,2,125,8.06,90,14.26,107,7.34,8,2.84,408,367-7039,176,0,0,0,OK
0,125.5,269.8,235.8,8.9,1,139,21.34,93,22.93,110,10.61,8,2.4,415,367-7906,86,0,0,0,MO
0,179.2,222.9,188.2,12.4,0,85,30.46,66,18.95,113,8.47,2,3.35,415,367-8156,76,0,0,0,AL
0,199.6,211.4,72.4,11,3,89,33.93,96,17.97,84,3.26,4,2.97,408,367-8168,136,1,1,0,MA
0,184.2,181.6,143.4,12.8,2,95,31.31,101,15.44,113,6.45,4,3.46,510,367-8298,95,0,0,0,DE
0,217.6,279,250.7,10.4,2,87,36.99,71,23.72,65,11.28,4,2.81,408,367-8692,162,1,0,0,NJ
0,126.1,274.7,184.4,9.8,1,112,21.44,126,23.35,95,8.3,4,2.65,415,367-8924,85,0,0,0,MO
28,220.3,285.8,203,9.4,4,96,37.45,72,24.29,111,9.14,6,2.54,415,367-9127,101,0,0,1,WV
0,109.4,244.7,276.9,7.1,0,107,18.6,102,20.8,123,12.46,7,1.92,510,367-9257,40,0,0,0,LA
0,144.8,164.9,231.5,8.2,2,84,24.62,141,14.02,75,10.42,4,2.21,510,367-9259,16,0,0,0,NM
0,194.1,227.2,190.4,15.3,1,62,33,54,19.31,115,8.57,4,4.13,510,367-9495,94,0,0,0,OH
39,198.2,280.4,129.6,11.3,1,107,33.69,132,23.83,73,5.83,7,3.05,415,367-9765,75,0,0,1,MD
0,165,202.6,172.3,12.5,1,129,28.05,113,17.22,94,7.75,7,3.38,408,368-1288,98,1,0,0,OH
0,193.7,186.6,223,11.6,0,108,32.93,98,15.86,100,10.04,8,3.13,415,368-2074,101,0,1,0,PA
0,168.6,168.6,95.3,12.3,1,121,28.66,94,14.33,59,4.29,4,3.32,408,368-2458,121,0,0,0,DC
0,205.6,169.5,220.1,10.9,0,69,34.95,93,14.41,64,9.9,3,2.94,510,368-2583,16,0,0,0,VA
0,138.1,164.5,134.9,8.3,1,103,23.48,100,13.98,63,6.07,2,2.24,415,368-2845,139,0,0,0,CO
0,174.5,213.7,164.7,10.3,4,73,29.67,114,18.16,116,7.41,5,2.78,408,368-3078,102,0,0,0,SC
0,170.1,271.8,110.7,8.7,1,113,28.92,94,23.1,78,4.98,4,2.35,408,368-3117,94,0,1,0,TN
31,237.2,213.1,192.7,10.7,1,85,40.32,100,18.11,87,8.67,4,2.89,415,368-3287,93,0,0,1,MA
0,194.2,242.1,215.8,9.7,2,122,33.01,81,20.58,80,9.71,3,2.62,510,368-3808,69,0,0,0,ME
39,94.8,219.1,197.4,11.4,1,89,16.12,91,18.62,65,8.88,5,3.08,408,368-3931,90,0,0,1,WY
0,206.9,262.4,149.3,10.7,0,79,35.17,117,22.3,69,6.72,3,2.89,415,368-5165,107,0,0,0,SC
0,193.3,128.3,162.1,11.6,5,106,32.86,94,10.91,119,7.29,4,3.13,415,368-5437,132,1,0,0,GA
29,215.5,161.9,128.3,8.8,2,129,36.64,77,13.76,91,5.77,5,2.38,415,368-5612,65,0,0,1,RI
0,234.4,179.3,285.5,10.4,3,61,39.85,111,15.24,117,12.85,6,2.81,415,368-5628,124,0,0,0,NV
0,189.8,115.5,191.3,12.2,0,110,32.27,83,9.82,103,8.61,4,3.29,415,368-5647,103,0,0,0,UT
0,137.6,143.5,273.7,9.6,2,106,23.39,94,12.2,110,12.32,6,2.59,415,368-5758,72,0,0,0,NC
0,150,218.5,212.4,9.8,3,122,25.5,116,18.57,89,9.56,1,2.65,510,368-6111,96,0,0,0,NJ
0,124.3,207.1,157.4,14.8,0,68,21.13,88,17.6,93,7.08,1,4,408,368-6174,119,0,0,0,CO
19,136.8,179.5,71.1,12.5,2,113,23.26,105,15.26,95,3.2,3,3.38,510,368-6488,93,0,0,1,CA
31,193,224.8,197.6,10.3,2,99,32.81,87,19.11,91,8.89,8,2.78,510,368-6892,129,0,0,1,MN
0,125.8,207.7,207.4,14.1,1,103,21.39,96,17.65,143,9.33,4,3.81,510,368-7555,74,1,1,0,KY
0,119.2,168.3,204.7,12.2,4,88,20.26,110,14.31,119,9.21,6,3.29,415,368-7706,149,1,0,0,NH
0,118.2,167.2,214.2,12.2,3,106,20.09,136,14.21,106,9.64,3,3.29,415,368-8026,72,0,0,0,UT
0,252,150.2,151.8,9.6,2,120,42.84,106,12.77,96,6.83,1,2.59,415,368-8283,120,0,0,0,OR
0,193.4,116.9,243.3,9.3,2,99,32.88,88,9.94,109,10.95,4,2.51,408,368-8555,78,0,0,0,OH
0,195,210.5,180.6,11,0,92,33.15,83,17.89,92,8.13,13,2.97,415,368-8600,83,0,0,0,IL
0,178.6,213.1,198,10.9,1,83,30.36,103,18.11,119,8.91,5,2.94,510,368-8835,36,0,0,0,KS
0,203.2,152.5,197.8,9.7,2,81,34.54,99,12.96,76,8.9,3,2.62,510,368-8964,139,0,0,0,DC
0,173.2,131.2,170.9,5.4,0,93,29.44,80,11.15,104,7.69,3,1.46,408,368-8972,76,0,0,0,MS
0,210.3,195.8,221.6,11.2,1,66,35.75,76,16.64,82,9.97,7,3.02,415,368-9007,85,0,0,0,AL
0,86.3,238.7,238.4,12.5,2,84,14.67,99,20.29,79,10.73,1,3.38,415,368-9073,62,0,0,0,WI
0,169.6,234.7,285.4,11.2,0,96,28.83,112,19.95,83,12.84,4,3.02,415,368-9507,57,0,0,0,VT
34,191.4,361.8,147.5,7.2,1,102,32.54,96,30.75,132,6.64,2,1.94,415,368-9751,46,0,0,1,IN
0,110.5,223.2,169.5,10.5,3,79,18.79,111,18.97,64,7.63,3,2.84,510,368-9860,137,0,0,0,ME
0,146.8,171.7,234.5,9.9,1,133,24.96,73,14.59,69,10.55,3,2.67,408,369-1220,84,0,0,0,WV
0,203.4,182.9,213.7,13.8,1,125,34.58,88,15.55,121,9.62,2,3.73,510,369-1904,84,0,0,0,OK
0,224.9,250,216.1,6.7,3,105,38.23,101,21.25,73,9.72,5,1.81,415,369-1929,180,1,0,0,ND
24,183.6,203.8,166.9,6,2,138,31.21,90,17.32,89,7.51,3,1.62,408,369-2214,116,0,0,1,NH
0,198.4,210.9,193.3,10.4,2,93,33.73,108,17.93,71,8.7,6,2.81,415,369-2625,81,0,0,0,MN
0,159.5,195.4,102.4,7.1,1,115,27.12,118,16.61,86,4.61,7,1.92,408,369-2743,33,0,0,0,CA
0,169.5,157.6,98.2,10.6,0,96,28.82,94,13.4,70,4.42,7,2.86,510,369-2899,84,0,0,0,MD
0,83.4,232.2,146.7,7.6,1,110,14.18,137,19.74,114,6.6,5,2.05,415,369-3214,132,0,0,0,KS
0,149,131,238.6,8.6,2,73,25.33,81,11.14,69,10.74,3,2.32,408,369-3626,24,1,0,0,DC
38,224.7,294,290,9.8,0,121,38.2,131,24.99,61,13.05,6,2.65,510,369-3756,100,0,0,1,WI
0,187.8,154.6,213.9,10.1,2,109,31.93,97,13.14,102,9.63,3,2.73,415,369-4012,114,0,0,0,OH
0,109.1,217.4,188.4,12.8,0,117,18.55,124,18.48,141,8.48,6,3.46,415,369-4377,67,0,0,0,IL
0,221.4,231.8,122.5,9.8,3,103,37.64,103,19.7,100,5.51,5,2.65,415,369-4384,83,0,0,0,WA
0,134.7,235.9,260.2,7.6,3,96,22.9,90,20.05,113,11.71,6,2.05,415,369-4962,70,0,0,0,RI
0,139.5,289.3,129.4,13.1,0,119,23.72,105,24.59,97,5.82,8,3.54,415,369-5222,129,0,0,0,RI
0,243,183.9,184.3,15.3,0,91,41.31,77,15.63,109,8.29,6,4.13,510,369-5449,24,1,0,0,KS
0,190.7,183.5,220.8,9.8,3,103,32.42,117,15.6,103,9.94,4,2.65,510,369-5526,121,0,0,0,MD
0,177.2,270.4,231.5,14,2,88,30.12,99,22.98,90,10.42,2,3.78,415,369-5810,120,0,0,0,ND
0,156,56,163.3,8.9,0,56,26.52,116,4.76,104,7.35,8,2.4,415,369-5942,149,0,0,0,NE
22,215.4,328.7,160.5,7.8,1,123,36.62,98,27.94,89,7.22,6,2.11,510,369-6012,141,0,0,1,AZ
22,175.9,211.7,174.5,7.3,2,70,29.9,105,17.99,81,7.85,5,1.97,415,369-6204,168,0,0,1,SD
0,148.2,285.1,166.4,6.2,2,71,25.19,91,24.23,155,7.49,3,1.67,408,369-6308,86,0,0,0,MI
34,194.4,254.9,160.2,17.2,2,63,33.05,110,21.67,115,7.21,9,4.64,510,369-6880,41,0,0,1,AL
26,198.8,166.6,198.5,14.4,1,115,33.8,67,14.16,118,8.93,3,3.89,415,369-6890,188,1,1,1,NM
28,135.9,244.5,207.5,11.5,4,117,23.1,102,20.78,74,9.34,3,3.11,510,369-7017,77,1,0,1,SC
0,206.9,224.4,197.4,8.3,3,115,35.17,86,19.07,60,8.88,2,2.24,408,369-7049,123,0,0,0,MD
0,94.9,253.2,175.1,14.2,2,121,16.13,83,21.52,86,7.88,2,3.83,408,369-7295,73,0,0,0,KY
0,240.1,180.4,133.4,8,3,115,40.82,91,15.33,122,6,6,2.16,415,369-7903,132,0,0,0,WA
0,221.7,193,194.1,6.5,3,95,37.69,82,16.41,113,8.73,4,1.76,510,369-8005,161,0,0,0,MO
27,267.9,263.3,178.1,8.3,1,103,45.54,74,22.38,106,8.01,2,2.24,415,369-8024,110,1,1,1,KS
24,125.7,275.9,214.5,14.2,3,92,21.37,98,23.45,108,9.65,6,3.83,415,369-8574,68,1,1,1,OH
33,193.4,231.6,226.2,11.1,2,105,32.88,79,19.69,90,10.18,11,3,415,369-8576,57,0,0,1,ME
0,153.7,188.6,200.8,10.7,0,105,26.13,87,16.03,95,9.04,2,2.89,415,369-8703,209,0,0,0,NY
0,192,139.5,187.4,5.5,2,89,32.64,88,11.86,102,8.43,4,1.49,510,369-8871,65,0,0,0,IL
0,222.8,215.9,223.5,0,1,114,37.88,113,18.35,122,10.06,0,0,415,369-9465,70,0,0,0,KS
41,162,324.7,160.1,11.9,0,82,27.54,77,27.6,112,7.2,5,3.21,415,369-9772,134,0,0,1,MI
0,214,192.4,242.6,7.9,1,117,36.38,89,16.35,99,10.92,4,2.13,415,370-1465,150,0,0,0,HI
0,226.7,168.4,188.7,10.2,0,94,38.54,129,14.31,117,8.49,1,2.75,510,370-1525,68,0,0,0,MN
37,219.9,222.1,118.5,10,1,102,37.38,77,18.88,111,5.33,4,2.7,510,370-2451,144,0,0,1,UT
0,260,210.5,234.7,9,1,123,44.2,127,17.89,70,10.56,3,2.43,415,370-2688,61,1,0,0,MD
0,187.6,208.2,158.9,8.7,2,97,31.89,118,17.7,101,7.15,6,2.35,415,370-2892,113,0,0,0,CA
21,214,180,134.5,10.6,0,113,36.38,114,15.3,82,6.05,5,2.86,415,370-2957,87,0,0,1,SD
46,214.1,200.9,246.8,9.2,0,62,36.4,111,17.08,126,11.11,6,2.48,510,370-3021,75,0,0,1,OH
0,123.8,319,237.6,7.3,2,107,21.05,125,27.12,78,10.69,4,1.97,510,370-3032,91,0,0,0,UT
0,231.1,153.4,191.3,9.6,3,57,39.29,55,13.04,123,8.61,4,2.59,415,370-3271,68,0,0,0,WV
0,226.1,201.5,246.2,10.3,1,105,38.44,107,17.13,98,11.08,5,2.78,510,370-3359,75,0,0,0,NH
0,160.1,213.3,174.1,13,0,110,27.22,72,18.13,72,7.83,4,3.51,415,370-3450,73,0,0,0,MT
33,231.8,232.9,206.9,7.6,1,78,39.41,79,19.8,121,9.31,4,2.05,415,370-4139,180,0,0,1,DC
0,141.1,147.2,254.7,8,2,91,23.99,100,12.51,75,11.46,7,2.16,415,370-4395,137,0,0,0,AZ
0,175.1,216.9,243.7,9.9,1,144,29.77,69,18.44,146,10.97,3,2.67,408,370-5001,36,0,0,0,WV
13,207.6,152.7,232.8,9.7,1,65,35.29,77,12.98,95,10.48,3,2.62,408,370-5042,117,0,0,1,RI
0,254.3,78.9,153.2,11.8,2,113,43.23,104,6.71,69,6.89,2,3.19,415,370-5361,124,0,0,0,NH
0,321.6,251.6,141.1,11.3,2,107,54.67,115,21.39,158,6.35,3,3.05,510,370-5527,23,1,0,0,CT
34,204.5,132.8,190.1,14.8,2,79,34.77,113,11.29,117,8.55,9,4,415,370-5626,129,0,0,1,MD
0,156.8,215.8,223.3,7.6,1,93,26.66,68,18.34,77,10.05,6,2.05,415,370-7546,87,0,0,0,ID
22,213.8,141.8,142.2,7.2,0,102,36.35,86,12.05,123,6.4,3,1.94,408,370-7550,41,0,0,1,TX
26,266.7,232.3,212.8,16.3,1,109,45.34,107,19.75,98,9.58,4,4.4,408,370-7565,32,0,0,1,WV
30,198.4,75.3,181.2,5.8,3,129,33.73,77,6.4,77,8.15,3,1.57,408,370-7574,121,1,0,1,CO
0,145.1,233.7,208.7,7.9,2,116,24.67,82,19.86,95,9.39,5,2.13,415,370-8023,53,0,0,0,LA
42,137.3,184.2,231.4,10.2,0,95,23.34,94,15.66,70,10.41,3,2.75,408,370-8262,62,0,0,1,AZ
0,221.6,285.2,167.4,12.7,4,101,37.67,50,24.24,83,7.53,6,3.43,415,370-8379,192,0,0,0,CO
28,221.6,288.4,240.3,9,1,74,37.67,100,24.51,105,10.81,2,2.43,415,370-8463,86,0,0,1,MI
20,147.8,276.8,149.9,10.2,0,132,25.13,94,23.53,110,6.75,6,2.75,415,370-8676,149,0,0,1,SC
0,240.3,162.5,231.9,11.9,0,130,40.85,83,13.81,136,10.44,3,3.21,415,370-8786,73,0,0,0,WV
0,242.4,152.9,318.3,11.8,1,126,41.21,115,13,115,14.32,6,3.19,408,370-9000,134,0,0,0,HI
0,337.4,227.4,153.9,15.8,0,120,57.36,116,19.33,114,6.93,7,4.27,415,370-9116,83,1,0,0,OH
0,185,182.5,274.9,5.1,1,122,31.45,92,15.51,92,12.37,8,1.38,408,370-9296,100,0,0,0,UT
21,19.5,140.9,179.7,7.9,0,149,3.32,109,11.98,111,8.09,1,2.13,510,370-9533,138,0,0,1,SC
26,243.5,236.8,173.3,9,1,137,41.4,108,20.13,149,7.8,9,2.43,510,370-9563,32,0,0,1,UT
40,105.2,341.3,165.7,6.3,2,61,17.88,79,29.01,97,7.46,3,1.7,510,370-9592,181,0,0,1,CO
0,226.4,276.8,213.4,12.3,3,101,38.49,60,23.53,82,9.6,4,3.32,415,370-9622,115,1,0,0,IN
33,174.9,248.2,164.6,13.5,1,103,29.73,105,21.1,116,7.41,3,3.65,408,370-9755,122,1,0,1,NM
0,51.1,208.6,198,12.3,1,106,8.69,137,17.73,92,8.91,3,3.32,408,371-1139,116,0,0,0,MO
0,180.5,230,232.5,10.6,0,126,30.69,98,19.55,73,10.46,3,2.86,415,371-1187,63,0,0,0,RI
0,85.7,247.7,142.4,10.1,2,83,14.57,67,21.05,85,6.41,5,2.73,415,371-1514,74,0,0,0,DC
0,150.6,169.1,221.2,10.4,8,125,25.6,126,14.37,104,9.95,8,2.81,408,371-1727,103,1,0,0,NH
0,179.5,191.9,165.5,12,0,121,30.52,131,16.31,125,7.45,4,3.24,415,371-2155,93,0,0,0,GA
19,110.5,227.8,243.6,11,1,87,18.79,97,19.36,84,10.96,4,2.97,408,371-2316,98,0,0,1,TX
26,158.7,160.5,218.3,9.9,1,91,26.98,127,13.64,88,9.82,3,2.67,415,371-2418,148,0,0,1,IN
0,165.4,273.7,210,8.7,0,106,28.12,109,23.26,93,9.45,3,2.35,415,371-2500,225,1,0,0,MI
0,212.1,189.4,352.2,8.4,3,98,36.06,89,16.1,95,15.85,5,2.27,415,371-3236,94,0,0,0,LA
